# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\advanced_baseline\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
10, 69, 111, 130, 0.5722, 2.4489, 2.2480, 0.9712, 0.4006, 218.29
10, 77, 117, 36, 0.5000, 19.9734, 11.7217, 16.1721, 0.1500, 165.33
11, 9, 89, 38, 1.0000, 1.0089, 0.7096, 0.7172, 1.0000, 206.25
11, 23, 41, 34, 0.6000, 37.5888, -32.6362, -18.6493, 0.1800, 204.67
11, 38, 16, 77, 1.0000, 2.0232, 1.9279, -0.6137, 1.0000, 198.70
11, 41, 99, 92, 0.8778, 22.5733, 22.5188, 1.5670, 0.7022, 158.25
11, 50, 93, 116, 1.0000, 1.8558, -1.6969, 0.7514, 1.0000, 140.28
11, 51, 127, 85, 0.8778, 25.9547, -0.0776, -25.9546, 0.7022, 81.62
11, 64, 108, 21, 0.7111, 12.4886, 11.4846, -4.9060, 0.3556, 203.20
11, 77, 123, 65, 0.6556, 25.4010, 8.7836, 23.8340, 0.2622, 154.50
11, 87, 67, 93, 0.7111, 26.7437, 1.4354, 26.7051, 0.3556, 178.80
11, 89, 66, 67, 0.6556, 13.6165, 11.3727, 7.4881, 0.2622, 204.50
11, 94, 123, 76, 0.6000, 1.6285, -0.5193, -1.5434, 0.1800, 91.00
11, 97, 1, 32, 0.6000, 25.9989, -10.4426, 23.8095, 0.1800, 237.67
11, 22, 58, 160, 0.5556, 34.3590, -3.5163, 34.1786, 0.2222, 185.88
11, 59, 121, 19, 0.5667, 25.5572, 7.5286, -24.4231, 0.3400, 120.17
11, 86, 25, 127, 0.7722, 2.3487, -2.3487, 0.0000, 0.5406, 173.86
12, 9, 90, 38, 1.0000, 1.0410, 1.0030, 0.2787, 1.0000, 206.46
12, 23, 12, 18, 0.6556, 33.7097, -29.2215, -16.8063, 0.2622, 201.75
12, 38, 16, 78, 1.0000, 0.6902, 0.5405, 0.4292, 1.0000, 198.91
12, 50, 93, 116, 1.0000, 0.6186, -0.5567, 0.2696, 1.0000, 138.33
12, 55, 57, 94, 0.6000, 51.7705, 44.0668, -27.1718, 0.1800, 155.00
12, 64, 122, 5, 0.7667, 20.1578, 13.4149, -15.0458, 0.4600, 194.17
12, 78, 27, 42, 0.6000, 40.0696, 22.8798, 32.8951, 0.1800, 213.33
12, 87, 70, 98, 0.7667, 7.3532, 2.3765, 6.9586, 0.4600, 175.92
12, 89, 75, 87, 0.7111, 21.7163, 9.6025, 19.4780, 0.3556, 197.00
12, 94, 102, 60, 0.6556, 24.4935, -19.7496, -14.4874, 0.2622, 108.50
12, 97, 1, 36, 0.6556, 6.6047, -1.3421, 6.4669, 0.2622, 234.75
12, 98, 31, 81, 0.6000, 6.0982, 4.7619, 3.8095, 0.1800, 197.33
12, 77, 132, 89, 0.5556, 25.4010, 8.7836, 23.8340, 0.2222, 154.50
13, 9, 90, 38, 1.0000, 0.2796, 0.2796, 0.0018, 1.0000, 204.96
13, 38, 17, 79, 1.0000, 1.2102, 0.6782, 1.0023, 1.0000, 197.33
13, 50, 91, 117, 1.0000, 1.6112, -1.4366, 0.7295, 1.0000, 138.60
13, 93, 79, 87, 0.6000, 45.6323, -40.2690, 21.4642, 0.1800, 131.00
13, 96, 74, 101, 0.6000, 21.2849, -8.0592, -19.7002, 0.1800, 119.00
13, 97, 4, 34, 0.7111, 2.5011, 2.3933, -0.7264, 0.3556, 231.73
13, 23, -17, 1, 0.5556, 33.7097, -29.2215, -16.8063, 0.2222, 201.75
13, 55, 101, 66, 0.5000, 51.7705, 44.0668, -27.1718, 0.1500, 155.00
13, 64, 135, -10, 0.6667, 20.1578, 13.4149, -15.0458, 0.4000, 194.17
13, 78, 50, 75, 0.5000, 40.0696, 22.8798, 32.8951, 0.1500, 213.33
13, 94, 82, 46, 0.5556, 24.4935, -19.7496, -14.4874, 0.2222, 108.50
13, 98, 36, 85, 0.5000, 6.0982, 4.7619, 3.8095, 0.1500, 197.33
14, 9, 92, 39, 1.0000, 1.6484, 1.4826, 0.7205, 1.0000, 203.90
14, 28, 15, 4, 0.8778, 1.5432, 1.5416, 0.0692, 0.7022, 215.96
14, 38, 18, 80, 1.0000, 1.4347, 0.9356, 1.0876, 1.0000, 196.46
14, 50, 89, 117, 1.0000, 2.0005, -1.9821, 0.2706, 1.0000, 138.22
14, 76, 18, 7, 0.6000, 13.6681, -12.0341, 6.4806, 0.1800, 225.00
14, 93, 31, 82, 0.6556, 46.7850, -46.7545, -1.6901, 0.2622, 147.88
14, 94, 86, 30, 0.7111, 16.3852, -5.9982, -15.2478, 0.3556, 121.00
14, 96, 70, 94, 0.6556, 9.3108, -4.0230, -8.3968, 0.2622, 130.00
14, 97, 5, 33, 0.7667, 1.6471, 1.1079, -1.2189, 0.4600, 230.86
14, 99, 35, 38, 0.6000, 7.3045, 0.0751, -7.3041, 0.1800, 205.33
15, 9, 93, 38, 1.0000, 1.3775, 1.2928, -0.4756, 1.0000, 203.41
15, 38, 27, 76, 1.0000, 8.9781, 8.3304, -3.3483, 1.0000, 195.79
15, 50, 88, 118, 1.0000, 1.5396, -1.3577, 0.7260, 1.0000, 137.77
15, 62, 17, 61, 0.8222, 3.0084, 2.3177, 1.9180, 0.5756, 216.86
15, 76, 10, 11, 0.6556, 9.5028, -8.1113, 4.9507, 0.2622, 222.75
15, 97, 7, 32, 0.8222, 1.9610, 1.6081, -1.1222, 0.5756, 232.60
15, 98, 38, 118, 0.6556, 14.2635, 1.8979, 14.1366, 0.2622, 184.50
15, 99, 29, 25, 0.6556, 13.8108, -5.3182, -12.7457, 0.2622, 207.25
15, 100, 43, 122, 0.6556, 15.1070, -15.1070, 0.0000, 0.2622, 140.50
15, 101, 125, 48, 0.6000, 48.6364, 27.6190, 40.0336, 0.1800, 150.33
15, 93, -16, 80, 0.5556, 46.7850, -46.7545, -1.6901, 0.2222, 147.88
15, 96, 66, 86, 0.5556, 9.3108, -4.0230, -8.3968, 0.2222, 130.00
16, 9, 97, 31, 1.0000, 7.1188, 3.3001, -6.3077, 1.0000, 200.74
16, 10, 107, 54, 0.6000, 33.7700, -5.7102, 33.2837, 0.1800, 145.00
16, 38, 37, 80, 1.0000, 9.6497, 9.2385, 2.7868, 1.0000, 195.53
16, 42, 102, 116, 0.8222, 1.9106, 0.9773, -1.6417, 0.5756, 149.00
16, 50, 86, 118, 1.0000, 1.7428, -1.7208, 0.2762, 1.0000, 138.96
16, 62, 20, 79, 0.8778, 18.5220, 2.9537, 18.2849, 0.7022, 217.62
16, 76, 3, 16, 0.7111, 8.9104, -7.5143, 4.7886, 0.3556, 219.40
16, 96, 63, 75, 0.7111, 10.2916, -3.6107, -9.6374, 0.3556, 135.80
16, 97, 8, 32, 0.8778, 1.2265, 1.2050, -0.2286, 0.7022, 235.40
16, 99, 12, 10, 0.7111, 21.3238, -15.7092, -14.4197, 0.3556, 208.80
16, 100, 24, 118, 0.7111, 19.3710, -18.9691, -3.9257, 0.3556, 142.80
16, 98, 40, 132, 0.5556, 14.2635, 1.8979, 14.1366, 0.2222, 184.50
16, 101, 153, 88, 0.5000, 48.6364, 27.6190, 40.0336, 0.1500, 150.33
17, 10, 108, 102, 0.6556, 45.6122, -0.0863, 45.6122, 0.2622, 137.75
17, 11, 3, 52, 0.6000, 30.8056, -11.4403, 28.6026, 0.1800, 206.33
17, 18, 95, 40, 0.6000, 0.9435, 0.9435, -0.0067, 0.1800, 192.00
17, 38, 43, 87, 1.0000, 9.7872, 7.0161, 6.8237, 1.0000, 194.94
17, 50, 85, 119, 1.0000, 1.4552, -1.2636, 0.7217, 1.0000, 139.19
17, 61, 20, 7, 0.6000, 0.9398, 0.9397, 0.0076, 0.1800, 230.33
17, 62, 21, 84, 0.9333, 6.1742, 1.4778, 5.9948, 0.8400, 216.00
17, 76, 0, 33, 0.7667, 15.9546, -3.2123, 15.6279, 0.4600, 217.50
17, 96, 56, 69, 0.7667, 9.2880, -7.0232, -6.0779, 0.4600, 145.67
17, 97, 10, 32, 0.9333, 1.7734, 1.7717, 0.0777, 0.8400, 237.57
17, 110, 25, 57, 0.6000, 46.8756, 4.7619, -46.6331, 0.1800, 178.00
17, 9, 100, 25, 0.9000, 7.1188, 3.3001, -6.3077, 0.9000, 200.74
17, 99, -4, -4, 0.6111, 21.3238, -15.7092, -14.4197, 0.3056, 208.80
17, 100, 5, 114, 0.6111, 19.3710, -18.9691, -3.9257, 0.3056, 142.80
18, 13, 59, 80, 0.6000, 54.4349, 27.7258, 46.8449, 0.1800, 216.00
18, 18, 96, 40, 0.7056, 1.0259, 1.0259, 0.0030, 0.2822, 191.00
18, 50, 84, 119, 1.0000, 1.0417, -1.0032, 0.2806, 1.0000, 140.12
18, 61, 21, 6, 0.7056, 1.2775, 1.0275, -0.7592, 0.2822, 227.25
18, 62, 22, 83, 0.9889, 0.9787, 0.9053, -0.3719, 0.9889, 213.40
18, 97, 11, 32, 0.9889, 1.2468, 1.2454, 0.0595, 0.9889, 239.32
18, 100, -1, 114, 0.7667, 11.2569, -11.1354, -1.6494, 0.4600, 144.67
18, 110, 45, 3, 0.6556, 55.5667, 17.8705, -52.6147, 0.2622, 186.00
18, 117, 30, 64, 0.6000, 34.3518, -24.7619, 23.8095, 0.1800, 197.67
18, 120, 94, 29, 0.6000, 45.8727, -30.4762, -34.2857, 0.1800, 135.33
18, 9, 103, 19, 0.8000, 7.1188, 3.3001, -6.3077, 0.8000, 200.74
18, 10, 108, 148, 0.5556, 45.6122, -0.0863, 45.6122, 0.2222, 137.75
18, 11, -9, 80, 0.5000, 30.8056, -11.4403, 28.6026, 0.1500, 206.33
18, 38, 50, 94, 0.9000, 9.7872, 7.0161, 6.8237, 0.9000, 194.94
18, 96, 49, 63, 0.6667, 9.2880, -7.0232, -6.0779, 0.4000, 145.67
18, 99, -19, -19, 0.5111, 21.3238, -15.7092, -14.4197, 0.2556, 208.80
19, 9, 101, 9, 1.0000, 7.6985, 1.0561, -7.6257, 1.0000, 198.25
19, 11, 21, 84, 0.6556, 18.8847, 11.9183, 14.6487, 0.2622, 212.00
19, 18, 97, 41, 0.7611, 1.2725, 1.0168, 0.7652, 0.3806, 193.60
19, 38, 47, 90, 1.0000, 0.9156, 0.7945, 0.4549, 1.0000, 194.06
19, 50, 82, 120, 1.0000, 1.8128, -1.6649, 0.7172, 1.0000, 139.67
19, 61, 22, 6, 0.7611, 1.0554, 1.0179, -0.2790, 0.3806, 231.40
19, 62, 26, 87, 1.0000, 5.6493, 4.1214, 3.8638, 1.0000, 210.45
19, 96, 41, 47, 0.8222, 13.8032, -7.3423, -11.6884, 0.5756, 154.71
19, 97, 13, 31, 1.0000, 1.9265, 1.7640, -0.7744, 1.0000, 240.38
19, 116, 5, 7, 0.6000, 10.2922, 1.0241, -10.2412, 0.1800, 207.67
19, 117, 14, 114, 0.6556, 49.5139, -17.2747, 46.4027, 0.2622, 188.25
19, 13, 87, 127, 0.5000, 54.4349, 27.7258, 46.8449, 0.1500, 216.00
19, 110, 63, -50, 0.5556, 55.5667, 17.8705, -52.6147, 0.2222, 186.00
19, 120, 64, -5, 0.5000, 45.8727, -30.4762, -34.2857, 0.1500, 135.33
20, 9, 102, 9, 1.0000, 1.2379, 0.9386, -0.8071, 1.0000, 196.08
20, 11, 34, 98, 0.7111, 18.8633, 12.4319, 14.1870, 0.3556, 204.20
20, 13, 90, 127, 0.6556, 25.0017, 14.1222, 20.6313, 0.2622, 194.00
20, 18, 98, 41, 0.8167, 1.0441, 1.0026, 0.2913, 0.4900, 195.00
20, 38, 39, 82, 1.0000, 9.8034, -6.8839, -6.9798, 1.0000, 194.39
20, 48, 30, 67, 0.6000, 37.5412, 2.8848, -37.4302, 0.1800, 174.33
20, 50, 81, 120, 1.0000, 1.3367, -1.3060, 0.2849, 1.0000, 140.16
20, 61, 24, 6, 0.8167, 1.7672, 1.7672, 0.0043, 0.4900, 230.33
20, 96, 37, 38, 0.8778, 10.9745, -4.7435, -9.8964, 0.7022, 161.62
20, 97, 14, 31, 1.0000, 1.2689, 1.2369, -0.2832, 1.0000, 241.18
20, 106, 8, 25, 0.6000, 33.3942, -26.9446, 19.7271, 0.1800, 217.00
20, 62, 31, 91, 0.9000, 5.6493, 4.1214, 3.8638, 0.9000, 210.45
20, 116, 6, -3, 0.5000, 10.2922, 1.0241, -10.2412, 0.1500, 207.67
20, 117, -4, 161, 0.5556, 49.5139, -17.2747, 46.4027, 0.2222, 188.25
21, 13, 109, 125, 0.7111, 18.8033, 18.8031, -0.0904, 0.3556, 175.40
21, 18, 99, 41, 0.8722, 0.9986, 0.9986, 0.0012, 0.6106, 193.14
21, 38, 37, 80, 1.0000, 3.1935, -2.2642, -2.2521, 1.0000, 193.74
21, 48, 46, 33, 0.6556, 38.0248, 14.3759, -35.2026, 0.2622, 180.75
21, 50, 79, 121, 1.0000, 1.8724, -1.7313, 0.7129, 1.0000, 140.09
21, 61, 25, 6, 0.8722, 1.2931, 1.2924, 0.0420, 0.6106, 233.00
