# Enhanced Poisson Multi-Bernoulli Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
#
# frame, track_id, x, y, existence_prob, confidence, speed, age, detections
#================================================================================
262, 235, 50, 73, 0.9997, 1.0000, 1.4109, 20, 21
262, 239, 16, 62, 0.9997, 0.9331, 1.0374, 13, 13
262, 244, 81, 20, 0.9997, 0.8779, 2.7654, 8, 9
262, 245, 13, 102, 0.9950, 0.7592, 6.8664, 5, 6
262, 247, 4, 35, 0.7375, 0.5241, 8.9262, 2, 3
263, 225, 26, 74, 0.9997, 1.0000, 1.2486, 35, 33
263, 233, 37, 10, 0.9997, 1.0000, 0.9992, 24, 25
263, 235, 50, 72, 0.9997, 1.0000, 1.0400, 21, 22
263, 244, 84, 21, 0.9997, 0.9178, 3.1117, 9, 10
263, 248, 17, 112, 0.6475, 0.4858, 17.9655, 3, 4
263, 249, 15, 84, 0.9980, 0.6947, 1.0426, 3, 4
264, 225, 27, 74, 0.9997, 1.0000, 1.0697, 36, 34
264, 233, 38, 10, 0.9997, 1.0000, 1.0410, 25, 26
264, 239, 17, 63, 0.9997, 1.0000, 1.0570, 15, 15
264, 244, 86, 21, 0.9997, 0.9580, 2.2924, 10, 11
264, 250, 29, 124, 0.9980, 0.6946, 0.7813, 3, 4
265, 233, 38, 9, 0.9997, 1.0000, 0.7896, 26, 27
265, 239, 18, 64, 0.9997, 1.0000, 1.4353, 16, 16
265, 244, 89, 22, 0.9997, 0.9986, 2.8230, 11, 12
265, 250, 30, 124, 0.9996, 0.7268, 0.7970, 4, 5
265, 251, 120, 126, 0.9981, 0.6947, 0.7315, 3, 4
266, 225, 28, 75, 0.9997, 1.0000, 1.0115, 38, 36
266, 233, 39, 9, 0.9997, 1.0000, 0.7660, 27, 28
266, 244, 91, 22, 0.9997, 1.0000, 2.2490, 12, 13
266, 250, 31, 124, 0.9997, 0.7623, 1.0139, 5, 6
266, 251, 124, 125, 0.9988, 0.7263, 3.6620, 4, 5
266, 252, 70, 27, 0.9980, 0.6946, 1.3093, 3, 4
267, 225, 29, 75, 0.9997, 1.0000, 1.0357, 39, 37
267, 233, 40, 9, 0.9997, 1.0000, 0.9978, 28, 29
267, 239, 17, 65, 0.9996, 1.0000, 1.0819, 18, 18
267, 240, 29, 30, 0.9997, 0.6831, 1.0083, 15, 15
267, 242, 106, 87, 0.9997, 0.6706, 1.7415, 14, 13
267, 244, 94, 23, 0.9997, 1.0000, 2.8489, 13, 14
267, 252, 71, 28, 0.9996, 0.7268, 1.2525, 4, 5
268, 225, 30, 75, 0.9997, 1.0000, 1.0417, 40, 38
268, 239, 19, 66, 0.9996, 1.0000, 1.5458, 19, 19
268, 240, 29, 31, 0.9997, 0.7248, 0.9989, 16, 16
268, 242, 107, 88, 0.9997, 0.7123, 1.4817, 15, 14
268, 244, 97, 23, 0.9997, 1.0000, 3.0258, 14, 15
268, 249, 27, 90, 0.9950, 0.6389, 7.3495, 8, 8
268, 252, 72, 28, 0.9997, 0.7623, 0.9897, 5, 6
268, 253, 47, 68, 0.9980, 0.6947, 1.0426, 3, 4
269, 225, 22, 67, 0.6478, 0.7383, 10.1190, 41, 39
269, 233, 41, 9, 0.9997, 1.0000, 0.7246, 30, 31
269, 240, 29, 32, 0.9997, 0.7665, 0.9984, 17, 17
269, 242, 108, 89, 0.9997, 0.7540, 1.4251, 16, 15
269, 244, 99, 24, 0.9997, 1.0000, 2.3990, 15, 16
269, 252, 72, 29, 0.9997, 0.7998, 0.7804, 6, 7
269, 253, 46, 67, 0.9996, 0.7268, 1.2564, 4, 5
270, 233, 42, 9, 0.9997, 1.0000, 1.0001, 31, 32
270, 240, 29, 33, 0.9997, 0.8081, 0.9995, 18, 18
270, 242, 110, 89, 0.9997, 0.7956, 1.7459, 17, 16
270, 244, 102, 24, 0.9997, 1.0000, 2.7337, 16, 17
270, 252, 74, 29, 0.9996, 0.8384, 1.4934, 7, 8
270, 257, 8, 35, 0.9975, 0.6943, 1.6134, 3, 4
271, 242, 111, 90, 0.9997, 0.8373, 1.4664, 18, 17
271, 244, 105, 25, 0.9997, 1.0000, 3.0915, 17, 18
271, 250, 22, 116, 0.7709, 0.5176, 10.1185, 10, 10
271, 252, 75, 29, 0.9997, 0.8779, 1.2942, 8, 9
271, 258, 23, 63, 0.8139, 0.5680, 14.8834, 2, 3
272, 233, 43, 9, 0.9997, 1.0000, 0.7236, 33, 34
272, 240, 28, 34, 0.9997, 0.8914, 1.0418, 20, 20
272, 242, 112, 90, 0.9997, 0.8789, 1.0273, 19, 18
272, 244, 108, 25, 0.9997, 1.0000, 3.0505, 18, 19
272, 252, 77, 29, 0.9997, 0.9178, 1.8079, 9, 10
272, 256, 6, 91, 0.9707, 0.6662, 8.1618, 7, 7
272, 258, 28, 44, 0.9526, 0.6676, 19.1693, 3, 4
273, 240, 28, 35, 0.9997, 0.9331, 1.0417, 21, 21
273, 242, 114, 90, 0.9997, 0.9206, 1.7237, 20, 19
273, 244, 111, 25, 0.9997, 1.0000, 3.0155, 19, 20
273, 252, 78, 30, 0.9997, 0.9580, 1.4710, 10, 11
274, 233, 44, 9, 0.9997, 1.0000, 0.7485, 35, 36
274, 239, 23, 68, 0.9997, 0.6761, 0.7514, 25, 24
274, 240, 28, 36, 0.9997, 0.9747, 1.0426, 22, 22
274, 242, 115, 92, 0.9996, 0.9622, 1.9602, 21, 20
274, 244, 115, 26, 0.9997, 1.0000, 3.8326, 20, 21
274, 249, 35, 120, 0.9969, 0.6691, 1.5391, 14, 13
274, 252, 79, 30, 0.9997, 0.9986, 1.0262, 11, 12
275, 239, 24, 69, 0.9997, 0.7176, 1.2842, 26, 25
275, 240, 28, 37, 0.9997, 1.0000, 1.0171, 23, 23
275, 242, 117, 92, 0.9997, 1.0000, 1.8539, 22, 21
275, 244, 119, 25, 0.9996, 1.0000, 4.0825, 21, 22
275, 249, 35, 120, 0.9996, 0.7122, 0.4636, 15, 14
275, 252, 81, 31, 0.9997, 1.0000, 1.8820, 12, 13
275, 259, 35, 78, 0.9996, 0.7268, 1.0396, 4, 5
275, 260, 31, 91, 0.9980, 0.6946, 1.7859, 3, 4
275, 261, 124, 118, 0.8102, 0.5659, 5.2624, 2, 3
276, 233, 46, 9, 0.9996, 1.0000, 1.5147, 37, 38
276, 239, 25, 70, 0.9997, 0.7590, 1.4656, 27, 26
276, 240, 28, 38, 0.9997, 1.0000, 1.0001, 24, 24
276, 242, 118, 93, 0.9997, 1.0000, 1.4667, 23, 22
276, 244, 122, 25, 0.9997, 1.0000, 3.3038, 22, 23
276, 249, 39, 120, 0.9993, 0.7537, 3.8117, 16, 15
276, 252, 84, 32, 0.9997, 1.0000, 2.9825, 13, 14
276, 259, 36, 79, 0.9997, 0.7623, 1.4236, 5, 6
276, 260, 32, 92, 0.9996, 0.7268, 1.4740, 4, 5
277, 233, 45, 10, 0.9996, 1.0000, 0.7955, 38, 39
277, 239, 26, 70, 0.9997, 0.8005, 1.0536, 28, 27
277, 242, 120, 93, 0.9997, 1.0000, 1.7610, 24, 23
277, 244, 126, 25, 0.9997, 1.0000, 3.7216, 23, 24
277, 250, 21, 111, 0.9997, 0.6722, 1.0560, 16, 15
277, 262, 39, 60, 0.9980, 0.6946, 1.9146, 3, 4
278, 233, 46, 10, 0.9997, 1.0000, 0.5432, 39, 40
278, 239, 27, 70, 0.9997, 0.8420, 0.9985, 29, 28
278, 240, 28, 39, 0.9997, 1.0000, 0.7073, 26, 26
278, 242, 121, 94, 0.9997, 1.0000, 1.4480, 25, 24
278, 250, 22, 112, 0.9997, 0.7138, 1.2258, 17, 16
278, 262, 38, 60, 0.9996, 0.7268, 1.3142, 4, 5
279, 239, 28, 71, 0.9997, 0.8835, 1.2223, 30, 29
279, 240, 28, 40, 0.9997, 1.0000, 1.0000, 27, 27
279, 242, 122, 95, 0.9997, 1.0000, 1.4137, 26, 25
279, 246, 86, 31, 0.9997, 1.0000, 1.0804, 20, 21
279, 250, 23, 112, 0.9997, 0.7553, 1.0192, 18, 17
279, 262, 36, 60, 0.9997, 0.7623, 1.7634, 5, 6
280, 233, 47, 10, 0.9997, 1.0000, 0.7775, 41, 42
280, 240, 28, 41, 0.9997, 1.0000, 1.0427, 28, 28
280, 242, 124, 95, 0.9997, 1.0000, 1.7449, 27, 26
280, 246, 87, 31, 0.9996, 1.0000, 0.5550, 21, 22
280, 250, 24, 113, 0.9997, 0.7969, 1.2482, 19, 18
280, 259, 21, 94, 0.7908, 0.4954, 10.7672, 9, 9
280, 260, 37, 84, 0.9192, 0.5596, 8.5765, 8, 8
280, 262, 34, 58, 0.9996, 0.7997, 2.5027, 6, 7
280, 263, 4, 112, 0.6634, 0.4815, 20.2959, 2, 3
281, 233, 46, 10, 0.9996, 1.0000, 0.4979, 42, 43
281, 239, 33, 61, 0.7884, 0.7834, 10.2224, 32, 31
281, 240, 28, 42, 0.9997, 1.0000, 1.0163, 29, 29
281, 242, 125, 96, 0.9997, 1.0000, 1.4683, 28, 27
281, 246, 87, 32, 0.9997, 1.0000, 0.8178, 22, 23
281, 250, 26, 120, 0.9976, 0.8370, 6.6027, 20, 19
282, 233, 48, 11, 0.9996, 1.0000, 1.4433, 43, 44
282, 240, 28, 43, 0.9997, 1.0000, 1.0000, 30, 30
282, 242, 127, 97, 0.9997, 1.0000, 2.0280, 29, 28
282, 246, 89, 34, 0.9996, 1.0000, 2.3716, 23, 24
282, 249, 39, 116, 0.9997, 0.6672, 0.7997, 22, 20
283, 233, 48, 11, 0.9997, 1.0000, 0.6152, 44, 45
283, 240, 31, 55, 0.7850, 0.8850, 11.3479, 31, 31
283, 246, 91, 34, 0.9996, 1.0000, 2.1609, 24, 25
283, 249, 40, 116, 0.9997, 0.7085, 0.7896, 23, 21
283, 264, 27, 113, 0.6315, 0.4631, 12.5752, 2, 3
283, 265, 36, 79, 0.6395, 0.4677, 5.3875, 2, 3
284, 233, 49, 11, 0.9997, 1.0000, 0.7917, 45, 46
284, 240, 36, 74, 0.8464, 0.9464, 18.2739, 32, 32
284, 246, 92, 35, 0.9997, 1.0000, 1.5141, 25, 26
285, 246, 93, 35, 0.9997, 1.0000, 0.9872, 26, 27
285, 249, 41, 115, 0.9997, 0.7911, 1.0398, 25, 23
285, 266, 4, 14, 0.9978, 0.6945, 1.5269, 3, 4
286, 233, 50, 12, 0.9997, 1.0000, 1.0475, 47, 48
286, 246, 94, 36, 0.9997, 1.0000, 1.1912, 27, 28
286, 249, 40, 117, 0.9994, 0.8323, 2.0785, 26, 24
287, 239, 28, 47, 0.9995, 0.6738, 1.1499, 38, 36
287, 246, 96, 36, 0.9997, 1.0000, 1.7635, 28, 29
287, 265, 38, 70, 0.9824, 0.5912, 4.8224, 6, 6
287, 268, 28, 54, 0.9980, 0.6947, 1.4001, 3, 4
287, 269, 14, 80, 0.8327, 0.5788, 6.0423, 2, 3
288, 239, 28, 48, 0.9997, 0.7152, 0.9842, 39, 37
288, 246, 97, 37, 0.9997, 1.0000, 1.4969, 29, 30
288, 268, 28, 53, 0.9996, 0.7268, 1.0181, 4, 5
288, 270, 3, 92, 0.9979, 0.6946, 1.0079, 3, 4
288, 271, 79, 42, 0.6665, 0.4833, 6.4231, 2, 3
289, 233, 51, 12, 0.9997, 1.0000, 0.7242, 50, 51
289, 239, 28, 49, 0.9997, 0.7565, 0.9724, 40, 38
289, 246, 98, 37, 0.9997, 1.0000, 1.0343, 30, 31
289, 268, 27, 52, 0.9997, 0.7623, 1.2165, 5, 6
289, 270, 5, 92, 0.9996, 0.7268, 1.7682, 4, 5
289, 272, 44, 86, 0.9980, 0.6946, 0.7813, 3, 4
290, 233, 52, 13, 0.9997, 1.0000, 1.2824, 51, 52
290, 239, 27, 50, 0.9997, 0.7977, 1.2540, 41, 39
290, 246, 100, 38, 0.9997, 1.0000, 1.8786, 31, 32
290, 268, 23, 48, 0.9993, 0.7995, 4.6562, 6, 7
290, 270, 6, 92, 0.9997, 0.7623, 1.2915, 5, 6
290, 272, 45, 86, 0.9996, 0.7268, 1.0058, 4, 5
290, 273, 35, 92, 0.7641, 0.5393, 14.9710, 2, 3
291, 233, 52, 13, 0.9997, 1.0000, 0.4131, 52, 53
291, 246, 101, 38, 0.9997, 1.0000, 1.2997, 32, 33
291, 270, 7, 92, 0.9997, 0.7998, 0.9996, 6, 7
291, 272, 46, 87, 0.9997, 0.7623, 1.2671, 5, 6
291, 275, 123, 95, 0.9980, 0.6946, 1.4906, 3, 4
292, 233, 52, 14, 0.9997, 1.0000, 0.7673, 53, 54
292, 239, 26, 49, 0.9996, 0.8803, 1.1190, 43, 41
292, 246, 102, 39, 0.9997, 1.0000, 1.2498, 33, 34
292, 249, 37, 120, 0.9997, 0.6667, 1.2675, 32, 29
292, 272, 47, 87, 0.9997, 0.7998, 1.0519, 6, 7
292, 275, 123, 96, 0.9996, 0.7268, 1.0375, 4, 5
293, 233, 53, 14, 0.9997, 1.0000, 0.7489, 54, 55
293, 239, 25, 49, 0.9997, 0.9217, 1.0708, 44, 42
293, 246, 103, 39, 0.9997, 1.0000, 0.9918, 34, 35
293, 249, 38, 120, 0.9997, 0.7078, 0.9980, 33, 30
293, 272, 48, 88, 0.9997, 0.8384, 1.2583, 7, 8
293, 275, 123, 98, 0.9997, 0.7623, 1.7216, 5, 6
294, 233, 52, 15, 0.9996, 1.0000, 0.8931, 55, 56
294, 239, 26, 48, 0.9996, 0.9630, 0.9179, 45, 43
294, 246, 105, 39, 0.9997, 1.0000, 1.7486, 35, 36
294, 249, 38, 122, 0.9996, 0.7488, 1.5262, 34, 31
294, 272, 48, 89, 0.9997, 0.8779, 1.0420, 8, 9
294, 275, 117, 104, 0.9942, 0.7960, 7.9617, 6, 7
295, 233, 52, 16, 0.9997, 1.0000, 1.0536, 56, 57
295, 239, 26, 46, 0.9997, 1.0000, 1.8053, 46, 44
295, 246, 105, 39, 0.9996, 1.0000, 0.5295, 36, 37
295, 249, 40, 122, 0.9996, 0.7899, 1.5672, 35, 32
295, 272, 49, 89, 0.9997, 0.9178, 0.7595, 9, 10
295, 274, 121, 114, 0.9997, 0.6831, 1.4416, 8, 8
296, 233, 52, 17, 0.9997, 1.0000, 1.0425, 57, 58
296, 239, 26, 45, 0.9997, 1.0000, 1.3294, 47, 45
296, 246, 108, 40, 0.9996, 1.0000, 2.3606, 37, 38
296, 249, 41, 122, 0.9997, 0.8310, 1.2935, 36, 33
296, 272, 50, 90, 0.9997, 0.9581, 1.2330, 10, 11
296, 274, 120, 115, 0.9997, 0.7248, 1.4256, 9, 9
296, 277, 28, 55, 0.9981, 0.6947, 1.0059, 3, 4
297, 239, 25, 43, 0.9997, 1.0000, 1.9446, 48, 46
297, 246, 109, 41, 0.9997, 1.0000, 1.8691, 38, 39
297, 249, 42, 122, 0.9997, 0.8722, 1.0469, 37, 34
297, 272, 49, 90, 0.9996, 0.9985, 0.5392, 11, 12
297, 276, 38, 102, 0.8963, 0.5237, 8.7435, 11, 9
297, 274, 117, 117, 0.9996, 0.7664, 3.0828, 10, 10
297, 277, 28, 56, 0.9996, 0.7269, 1.0008, 4, 5
298, 233, 52, 18, 0.9997, 1.0000, 0.7077, 59, 60
298, 239, 25, 42, 0.9997, 1.0000, 1.2867, 49, 47
298, 246, 110, 41, 0.9997, 1.0000, 1.0676, 39, 40
298, 249, 43, 123, 0.9997, 0.9133, 1.2192, 38, 35
298, 272, 51, 91, 0.9996, 1.0000, 1.4115, 12, 13
298, 274, 111, 120, 0.9992, 0.8078, 6.7792, 11, 11
298, 277, 28, 57, 0.9997, 0.7623, 0.9995, 5, 6
298, 279, 124, 105, 0.9981, 0.6947, 2.0437, 3, 4
299, 233, 52, 19, 0.9997, 1.0000, 0.9977, 60, 61
299, 246, 112, 42, 0.9997, 1.0000, 1.8423, 40, 41
299, 272, 52, 92, 0.9997, 1.0000, 1.6432, 13, 14
299, 277, 28, 58, 0.9997, 0.7998, 0.9997, 6, 7
299, 279, 125, 106, 0.9996, 0.7268, 1.4969, 4, 5
299, 280, 41, 84, 0.9980, 0.6946, 0.7706, 3, 4
300, 233, 52, 20, 0.9997, 1.0000, 1.0418, 61, 62
300, 239, 25, 40, 0.9996, 1.0000, 1.4296, 51, 49
300, 246, 113, 42, 0.9997, 1.0000, 1.2829, 41, 42
300, 272, 53, 92, 0.9997, 1.0000, 1.1181, 14, 15
300, 277, 28, 59, 0.9997, 0.8385, 1.0000, 7, 8
301, 239, 26, 39, 0.9997, 1.0000, 1.4978, 52, 50
301, 272, 54, 92, 0.9997, 1.0000, 0.9899, 15, 16
301, 279, 125, 108, 0.9996, 0.7998, 1.4142, 6, 7
302, 233, 52, 21, 0.9997, 1.0000, 0.7083, 63, 64
302, 239, 26, 38, 0.9997, 1.0000, 1.0837, 53, 51
302, 246, 88, 30, 0.6593, 0.7639, 15.7302, 43, 44
302, 272, 55, 93, 0.9997, 1.0000, 1.2116, 16, 17
302, 277, 28, 60, 0.9997, 0.9178, 0.7082, 9, 10
302, 279, 126, 109, 0.9997, 0.8384, 1.4656, 7, 8
302, 282, 3, 5, 0.9981, 0.6947, 1.0059, 3, 4
302, 283, 115, 121, 0.9979, 0.6946, 1.1309, 3, 4
303, 233, 52, 22, 0.9997, 1.0000, 0.9977, 64, 65
303, 239, 25, 37, 0.9997, 1.0000, 1.2410, 54, 52
303, 277, 28, 61, 0.9997, 0.9581, 1.0000, 10, 11
303, 279, 126, 110, 0.9997, 0.8779, 1.0806, 8, 9
303, 282, 4, 4, 0.9996, 0.7268, 1.2594, 4, 5
303, 283, 114, 122, 0.9996, 0.7268, 1.2241, 4, 5
304, 239, 26, 36, 0.9996, 1.0000, 1.0738, 55, 53
304, 249, 50, 127, 0.9997, 0.6672, 1.3846, 44, 40
304, 272, 57, 94, 0.9996, 1.0000, 1.6602, 18, 19
304, 277, 28, 62, 0.9997, 0.9986, 1.0426, 11, 12
304, 279, 126, 112, 0.9997, 0.9178, 1.7409, 9, 10
304, 282, 6, 3, 0.9997, 0.7623, 2.0552, 5, 6
304, 283, 113, 123, 0.9997, 0.7623, 1.3842, 5, 6
304, 284, 35, 53, 0.9996, 0.7268, 1.4743, 4, 5
304, 286, 106, 126, 0.9979, 0.6946, 1.8221, 3, 4
305, 233, 53, 23, 0.9997, 1.0000, 1.0528, 66, 67
305, 239, 26, 35, 0.9997, 1.0000, 1.0349, 56, 54
305, 272, 58, 94, 0.9997, 1.0000, 1.3171, 19, 20
305, 277, 28, 63, 0.9997, 1.0000, 1.0163, 12, 13
305, 279, 127, 113, 0.9997, 0.9580, 1.4673, 10, 11
305, 282, 6, 2, 0.9996, 0.7998, 1.1800, 6, 7
305, 283, 113, 124, 0.9997, 0.7998, 1.0337, 6, 7
305, 284, 35, 55, 0.9996, 0.7622, 1.5768, 5, 6
305, 287, 80, 96, 0.9979, 0.6946, 1.2781, 3, 4
306, 239, 26, 34, 0.9997, 1.0000, 1.0022, 57, 55
306, 277, 28, 64, 0.9997, 1.0000, 1.0000, 13, 14
306, 279, 127, 114, 0.9997, 0.9986, 1.0351, 11, 12
306, 282, 9, 2, 0.9996, 0.8384, 2.2499, 7, 8
306, 283, 112, 125, 0.9997, 0.8384, 1.2349, 7, 8
306, 284, 36, 55, 0.9997, 0.7998, 0.9412, 6, 7
306, 287, 90, 99, 0.9828, 0.7163, 9.1176, 4, 5
307, 233, 53, 24, 0.9997, 1.0000, 0.7485, 68, 69
307, 239, 25, 33, 0.9997, 1.0000, 1.2737, 58, 56
307, 272, 59, 96, 0.9996, 1.0000, 1.6342, 21, 22
307, 277, 28, 65, 0.9997, 1.0000, 0.9976, 14, 15
307, 279, 127, 116, 0.9997, 1.0000, 1.7226, 12, 13
307, 282, 10, 2, 0.9997, 0.8779, 1.5422, 8, 9
307, 283, 110, 126, 0.9997, 0.8779, 2.0297, 8, 9
307, 284, 37, 56, 0.9997, 0.8385, 1.2377, 7, 8
307, 288, 123, 46, 0.9978, 0.6945, 1.7957, 3, 4
307, 289, 7, 91, 0.9976, 0.6944, 2.5016, 3, 4
308, 233, 54, 24, 0.9997, 1.0000, 0.7639, 69, 70
308, 239, 25, 31, 0.9997, 1.0000, 1.7906, 59, 57
308, 272, 67, 92, 0.9831, 1.0000, 7.8041, 22, 23
308, 277, 28, 66, 0.9997, 1.0000, 0.9991, 15, 16
308, 282, 11, 1, 0.9997, 0.9178, 1.2452, 9, 10
308, 283, 110, 127, 0.9996, 0.9178, 1.1505, 9, 10
308, 284, 37, 57, 0.9997, 0.8779, 1.0077, 8, 9
308, 288, 124, 47, 0.9996, 0.7268, 1.5245, 4, 5
308, 289, 8, 91, 0.9996, 0.7268, 1.5364, 4, 5
309, 233, 55, 24, 0.9997, 1.0000, 1.0396, 70, 71
309, 239, 25, 30, 0.9997, 1.0000, 1.2917, 60, 58
309, 277, 28, 67, 0.9997, 1.0000, 1.0000, 16, 17
309, 282, 13, 0, 0.9997, 0.9580, 1.9896, 10, 11
309, 284, 38, 57, 0.9997, 0.9178, 0.7675, 9, 10
309, 288, 126, 47, 0.9997, 0.7623, 1.7831, 5, 6
309, 289, 10, 90, 0.9997, 0.7623, 1.9202, 5, 6
310, 233, 55, 25, 0.9997, 1.0000, 0.7789, 71, 72
310, 239, 25, 29, 0.9997, 1.0000, 1.0009, 61, 59
310, 277, 28, 68, 0.9997, 1.0000, 1.0001, 17, 18
310, 282, 14, 0, 0.9997, 0.9986, 1.2957, 11, 12
310, 288, 127, 48, 0.9997, 0.7998, 1.4552, 6, 7
310, 289, 12, 91, 0.9996, 0.7997, 2.0288, 6, 7
311, 233, 56, 25, 0.9997, 1.0000, 0.7752, 72, 73
311, 239, 25, 28, 0.9997, 1.0000, 0.9576, 62, 60
311, 277, 28, 69, 0.9997, 1.0000, 1.0001, 18, 19
311, 289, 13, 90, 0.9996, 0.8384, 1.3456, 7, 8
311, 291, 113, 19, 0.5815, 0.4646, 11.0259, 4, 5
312, 233, 56, 26, 0.9997, 1.0000, 0.7996, 73, 74
312, 239, 25, 27, 0.9997, 1.0000, 0.9837, 63, 61
312, 289, 15, 91, 0.9997, 0.8779, 1.7979, 8, 9
312, 292, 64, 98, 0.9973, 0.6942, 1.0846, 3, 4
313, 233, 57, 26, 0.9997, 1.0000, 0.7889, 74, 75
313, 239, 25, 26, 0.9997, 1.0000, 1.0000, 64, 62
313, 277, 28, 70, 0.9997, 1.0000, 0.7082, 20, 21
313, 289, 17, 91, 0.9997, 0.9178, 2.0191, 9, 10
313, 290, 64, 117, 0.9995, 0.6830, 1.4250, 8, 8
313, 292, 65, 99, 0.9996, 0.7268, 1.2583, 4, 5
314, 277, 28, 71, 0.9997, 1.0000, 1.0000, 21, 22
314, 289, 19, 91, 0.9997, 0.9581, 2.0413, 10, 11
314, 290, 65, 117, 0.9997, 0.7248, 1.0522, 9, 9
314, 292, 66, 99, 0.9997, 0.7623, 1.0487, 5, 6
314, 293, 5, 60, 0.9981, 0.6947, 1.0059, 3, 4
315, 233, 58, 27, 0.9997, 1.0000, 1.0412, 76, 77
315, 277, 28, 72, 0.9997, 1.0000, 1.0426, 22, 23
315, 289, 21, 90, 0.9997, 0.9986, 2.1658, 11, 12
315, 290, 66, 118, 0.9997, 0.7664, 1.2362, 10, 10
315, 292, 67, 100, 0.9997, 0.7998, 1.2493, 6, 7
315, 293, 7, 60, 0.9996, 0.7268, 1.7654, 4, 5
316, 233, 58, 28, 0.9997, 1.0000, 1.0713, 77, 78
316, 277, 26, 73, 0.9996, 1.0000, 1.8350, 23, 24
316, 289, 23, 90, 0.9997, 1.0000, 2.0233, 12, 13
316, 290, 67, 119, 0.9997, 0.8081, 1.4139, 11, 11
316, 292, 68, 100, 0.9997, 0.8384, 1.0273, 7, 8
316, 293, 8, 60, 0.9997, 0.7623, 1.2912, 5, 6
316, 295, 16, 7, 0.9386, 0.6397, 7.6889, 2, 3
317, 233, 60, 27, 0.9996, 1.0000, 1.5855, 78, 79
317, 277, 25, 74, 0.9997, 1.0000, 1.6780, 24, 25
317, 289, 24, 90, 0.9997, 1.0000, 1.2338, 13, 14
317, 292, 69, 100, 0.9997, 0.8779, 0.9985, 8, 9
317, 293, 9, 60, 0.9997, 0.7998, 0.9996, 6, 7
317, 295, 9, 10, 0.9976, 0.6944, 7.6605, 3, 4
318, 233, 60, 27, 0.9997, 1.0000, 0.6354, 79, 80
318, 277, 27, 74, 0.9995, 1.0000, 1.2580, 25, 26
318, 289, 26, 90, 0.9997, 1.0000, 1.7079, 14, 15
318, 290, 69, 121, 0.9996, 0.8914, 2.0926, 13, 13
318, 292, 76, 95, 0.9928, 0.9121, 7.8543, 9, 10
318, 293, 10, 60, 0.9997, 0.8385, 0.9574, 7, 8
319, 233, 61, 27, 0.9997, 1.0000, 0.7522, 80, 81
319, 277, 28, 76, 0.9996, 1.0000, 2.0535, 26, 27
319, 289, 28, 90, 0.9997, 1.0000, 2.0001, 15, 16
319, 293, 10, 63, 0.9994, 0.8777, 3.0636, 8, 9
319, 299, 83, 11, 0.9978, 0.6945, 1.3143, 3, 4
320, 233, 62, 28, 0.9997, 1.0000, 1.2522, 81, 82
320, 277, 29, 77, 0.9997, 1.0000, 1.7168, 27, 28
320, 289, 30, 90, 0.9997, 1.0000, 2.0427, 16, 17
320, 296, 110, 99, 0.9997, 0.6831, 2.7636, 7, 7
320, 299, 84, 11, 0.9996, 0.7268, 1.1382, 4, 5
321, 233, 63, 28, 0.9997, 1.0000, 1.0715, 82, 83
321, 277, 29, 78, 0.9997, 1.0000, 1.0663, 28, 29
321, 289, 32, 89, 0.9997, 1.0000, 2.1570, 17, 18
321, 294, 71, 102, 0.7668, 0.5029, 12.7321, 10, 9
321, 296, 111, 99, 0.9996, 0.7248, 1.5284, 8, 8
322, 233, 64, 27, 0.9997, 1.0000, 1.2676, 83, 84
322, 277, 29, 79, 0.9997, 1.0000, 0.9770, 29, 30
322, 289, 34, 89, 0.9997, 1.0000, 2.0213, 18, 19
322, 296, 114, 100, 0.9996, 0.7664, 2.5828, 9, 9
322, 300, 29, 35, 0.6231, 0.4583, 18.3580, 2, 3
323, 233, 64, 27, 0.9997, 1.0000, 0.4114, 84, 85
323, 277, 35, 88, 0.9637, 1.0000, 9.4706, 30, 31
323, 296, 116, 100, 0.9997, 0.8081, 2.2681, 10, 10
324, 233, 65, 27, 0.9997, 1.0000, 0.7070, 85, 86
324, 290, 76, 125, 0.9997, 0.6739, 1.3146, 19, 18
324, 296, 118, 101, 0.9997, 0.8498, 2.1664, 11, 11
325, 233, 66, 27, 0.9997, 1.0000, 1.0001, 86, 87
325, 290, 77, 126, 0.9997, 0.7154, 1.2257, 20, 19
325, 296, 120, 101, 0.9997, 0.8914, 1.9895, 12, 12
325, 301, 27, 12, 0.6490, 0.4867, 14.4637, 3, 4
325, 302, 19, 61, 0.9962, 0.6936, 1.2437, 3, 4
325, 303, 75, 43, 0.8053, 0.5631, 5.3158, 2, 3
326, 233, 67, 27, 0.9997, 1.0000, 1.0427, 87, 88
326, 290, 78, 127, 0.9997, 0.7569, 1.3836, 21, 20
326, 296, 122, 102, 0.9997, 0.9331, 2.1222, 13, 13
326, 299, 90, 14, 0.9996, 0.6831, 2.5872, 10, 10
326, 302, 20, 61, 0.9996, 0.7268, 1.2272, 4, 5
327, 233, 68, 27, 0.9997, 1.0000, 1.0163, 88, 89
327, 296, 124, 102, 0.9997, 0.9747, 2.0140, 14, 14
327, 302, 21, 61, 0.9997, 0.7623, 1.0548, 5, 6
327, 306, 49, 76, 0.8057, 0.5801, 8.9170, 3, 4
328, 233, 69, 27, 0.9997, 1.0000, 1.0000, 89, 90
