# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: d:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results_full\cam0_tile0_jpda_lite.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
8, 71, 46, 56, 0.6600, 44.1224, 15.3390, -41.3703, 0.1980, 182.67
8, 15, 91, 52, 0.8778, 9.8879, 3.3597, 9.2997, 0.7022, 212.00
8, 90, 35, 48, 0.6000, 31.0770, 12.3810, -28.5042, 0.1800, 197.67
8, 33, 62, 97, 0.7111, 0.3285, -0.3285, 0.0001, 0.3556, 157.60
8, 59, 110, 115, 0.6556, 4.8137, 4.6240, -1.3380, 0.2622, 109.50
8, 39, 15, 6, 0.6856, 36.2287, 6.0299, -35.7234, 0.2742, 202.25
8, 23, 76, 21, 0.6556, 13.9293, 1.8049, -13.8119, 0.2622, 195.25
8, 68, 97, 93, 0.7111, 11.4411, 5.5678, -9.9949, 0.3556, 134.20
8, 83, 124, 80, 0.7111, 20.1680, -3.0890, -19.9300, 0.3556, 81.40
8, 13, -6, -1, 0.5800, 23.2539, -18.1192, -14.5753, 0.1740, 220.33
8, 20, 3, -1, 0.6311, 9.1338, -3.5591, -8.4118, 0.3156, 210.40
8, 56, 106, 128, 0.7922, 2.3318, 2.1094, 0.9938, 0.5546, 241.86
8, 75, 19, 49, 0.6356, 18.0698, 5.0384, 17.3531, 0.2542, 231.88
8, 78, 42, 71, 0.5200, 10.4246, -8.2970, 6.3113, 0.1560, 194.33
9, 22, 77, 35, 0.6600, 14.3238, 3.7056, -13.8362, 0.1980, 228.67
9, 9, 126, 4, 0.9889, 1.3137, 1.2872, 0.2622, 0.9889, 151.50
9, 50, 96, 115, 1.0000, 1.4455, -1.2617, 0.7054, 1.0000, 139.73
9, 76, 103, 61, 0.7111, 27.1742, 15.1277, 22.5741, 0.3556, 178.60
9, 84, 30, 127, 0.8167, 0.4785, 0.4785, 0.0000, 0.4900, 179.17
9, 42, 68, 94, 0.9833, 1.5409, 1.5181, 0.2642, 0.8850, 166.44
9, 24, 124, 78, 0.7667, 12.2760, 4.7937, 11.3014, 0.4600, 142.67
9, 64, 104, 20, 0.6556, 22.8608, 21.7853, -6.9294, 0.2622, 197.00
9, 13, 10, 7, 0.6556, 1.7326, 0.6464, -1.6075, 0.2622, 223.25
9, 15, 94, 62, 0.7978, 9.8879, 3.3597, 9.2997, 0.6382, 212.00
9, 23, 78, 8, 0.5756, 13.9293, 1.8049, -13.8119, 0.2302, 195.25
9, 38, 12, 77, 0.8478, 0.9841, 0.9841, 0.0038, 0.6782, 202.62
9, 39, 21, -30, 0.6056, 36.2287, 6.0299, -35.7234, 0.2422, 202.25
9, 56, 108, 129, 0.7122, 2.3318, 2.1094, 0.9938, 0.4986, 241.86
9, 59, 115, 114, 0.5756, 4.8137, 4.6240, -1.3380, 0.2302, 109.50
9, 71, 61, 14, 0.5800, 44.1224, 15.3390, -41.3703, 0.1740, 182.67
9, 75, 24, 66, 0.5556, 18.0698, 5.0384, 17.3531, 0.2222, 231.88
9, 77, 90, 104, 0.6056, 15.3748, -8.5350, 12.7882, 0.2422, 110.75
9, 83, 121, 60, 0.6311, 20.1680, -3.0890, -19.9300, 0.3156, 81.40
9, 86, 35, 46, 0.5500, 2.9798, 2.8235, 0.9524, 0.1650, 212.00
9, 90, 47, 19, 0.5200, 31.0770, 12.3810, -28.5042, 0.1560, 197.67
10, 9, 127, 4, 1.0000, 0.9815, 0.9814, -0.0116, 1.0000, 150.91
10, 50, 95, 115, 1.0000, 1.0341, -0.9932, 0.2881, 1.0000, 141.21
10, 93, 88, 37, 0.6000, 6.4892, 0.9177, 6.4240, 0.1800, 177.00
10, 38, 14, 78, 0.9833, 1.6356, 1.5520, 0.5163, 0.8850, 200.78
10, 13, 12, 8, 0.7111, 1.9568, 1.9260, 0.3460, 0.3556, 225.80
10, 59, 127, 112, 0.7111, 9.0053, 8.8758, -1.5216, 0.3556, 102.80
10, 84, 28, 127, 0.8722, 2.3487, -2.3487, 0.0000, 0.6106, 173.86
10, 78, 26, 77, 0.6556, 8.9456, -8.1399, 3.7100, 0.2622, 197.25
10, 77, 63, 124, 0.7111, 25.9020, -19.5644, 16.9749, 0.3556, 115.80
10, 42, 74, 90, 0.9889, 7.0536, 5.9126, -3.8463, 0.9889, 166.50
10, 90, 23, 9, 0.6556, 19.8284, -7.7405, -18.2551, 0.2622, 202.25
10, 15, 98, 71, 0.7178, 9.8879, 3.3597, 9.2997, 0.5742, 212.00
10, 22, 80, 21, 0.5800, 14.3238, 3.7056, -13.8362, 0.1740, 228.67
10, 24, 129, 89, 0.6867, 12.2760, 4.7937, 11.3014, 0.4120, 142.67
10, 39, 27, -66, 0.5256, 36.2287, 6.0299, -35.7234, 0.2102, 202.25
10, 56, 110, 130, 0.6322, 2.3318, 2.1094, 0.9938, 0.4426, 241.86
10, 64, 126, 13, 0.5756, 22.8608, 21.7853, -6.9294, 0.2302, 197.00
10, 83, 117, 40, 0.5511, 20.1680, -3.0890, -19.9300, 0.2756, 81.40
11, 38, 16, 77, 1.0000, 2.0232, 1.9279, -0.6137, 1.0000, 198.70
11, 50, 93, 116, 1.0000, 1.8558, -1.6969, 0.7514, 1.0000, 140.28
11, 78, 25, 78, 0.7111, 1.6074, -1.4896, 0.6040, 0.3556, 197.00
11, 93, 89, 39, 0.6556, 2.8190, 1.0242, 2.6264, 0.2622, 186.00
11, 86, 33, 45, 0.7056, 0.2268, -0.1339, -0.1830, 0.2822, 211.50
11, 15, 102, 93, 0.9333, 14.9759, 3.8053, 14.4844, 0.8400, 200.89
11, 90, 6, 6, 0.7111, 17.3701, -16.8638, -4.1634, 0.3556, 206.80
11, 24, 127, 82, 0.8222, 1.4906, 1.2869, 0.7522, 0.5756, 135.71
11, 22, 107, 20, 0.6556, 17.8155, 16.6047, -6.4556, 0.2622, 209.00
11, 9, 128, 4, 0.9200, 0.9815, 0.9814, -0.0116, 0.9200, 150.91
11, 42, 80, 86, 0.9089, 7.0536, 5.9126, -3.8463, 0.9089, 166.50
11, 56, 113, 131, 0.5522, 2.3318, 2.1094, 0.9938, 0.3866, 241.86
11, 59, 136, 110, 0.6311, 9.0053, 8.8758, -1.5216, 0.3156, 102.80
11, 84, 25, 127, 0.7922, 2.3487, -2.3487, 0.0000, 0.5546, 173.86
12, 55, 34, 85, 0.6600, 41.1548, 20.6373, -35.6064, 0.1980, 167.67
12, 82, 69, 81, 0.6600, 13.7119, 0.0133, -13.7119, 0.1980, 170.00
12, 100, 75, 121, 0.6300, 7.3462, 7.2910, -0.8989, 0.1890, 138.00
12, 85, 12, 20, 0.6600, 28.8910, -26.0101, -12.5763, 0.1980, 204.00
12, 86, 30, 45, 0.7611, 3.3796, -3.3789, -0.0670, 0.3806, 209.20
12, 50, 93, 116, 1.0000, 0.6186, -0.5567, 0.2696, 1.0000, 138.33
12, 38, 29, 80, 1.0000, 12.0592, 11.7592, 2.6730, 1.0000, 197.91
12, 93, 90, 38, 0.7111, 1.0270, 1.0198, 0.1215, 0.3556, 190.60
12, 22, 122, 5, 0.7111, 21.4735, 15.2477, -15.1201, 0.3556, 197.00
12, 42, 98, 59, 1.0000, 21.2648, 12.5534, -17.1640, 1.0000, 166.00
12, 9, 129, 4, 0.8400, 0.9815, 0.9814, -0.0116, 0.8400, 150.91
12, 15, 106, 107, 0.8533, 14.9759, 3.8053, 14.4844, 0.7680, 200.89
12, 59, 145, 109, 0.5511, 9.0053, 8.8758, -1.5216, 0.2756, 102.80
12, 78, 23, 78, 0.6311, 1.6074, -1.4896, 0.6040, 0.3156, 197.00
13, 102, 5, 33, 0.6000, 1.9720, 1.9720, 0.0000, 0.1800, 230.22
13, 41, 47, 75, 0.6600, 21.4601, -13.1840, -16.9327, 0.1980, 164.67
13, 99, 79, 115, 0.6600, 6.8196, -2.6864, -6.2682, 0.1980, 116.67
13, 93, 90, 38, 0.7667, 0.4129, 0.2397, -0.3363, 0.4600, 189.75
13, 55, 38, 46, 0.6556, 38.7677, 5.9458, -38.3090, 0.2622, 176.25
13, 9, 130, 4, 0.7600, 0.9815, 0.9814, -0.0116, 0.7600, 150.91
13, 15, 110, 122, 0.7733, 14.9759, 3.8053, 14.4844, 0.6960, 200.89
13, 38, 41, 83, 0.9200, 12.0592, 11.7592, 2.6730, 0.9200, 197.91
13, 50, 92, 116, 0.9200, 0.6186, -0.5567, 0.2696, 0.9200, 138.33
13, 82, 69, 67, 0.5800, 13.7119, 0.0133, -13.7119, 0.1740, 170.00
13, 85, -14, 8, 0.5800, 28.8910, -26.0101, -12.5763, 0.1740, 204.00
13, 86, 26, 45, 0.6811, 3.3796, -3.3789, -0.0670, 0.3406, 209.20
13, 100, 83, 120, 0.5500, 7.3462, 7.2910, -0.8989, 0.1650, 138.00
14, 1, 14, 5, 0.6600, 16.7588, -16.0790, 4.7248, 0.1980, 224.33
14, 102, 5, 33, 0.7056, 0.5100, 0.5100, 0.0000, 0.2822, 229.29
14, 100, 89, 117, 0.6556, 7.0591, 6.7286, -2.1348, 0.2622, 136.75
14, 93, 92, 39, 0.8222, 1.5954, 1.4708, 0.6179, 0.5756, 189.64
14, 99, 72, 98, 0.6556, 17.1036, -6.9206, -15.6409, 0.2622, 128.25
14, 41, 33, 58, 0.6856, 21.7501, -13.6099, -16.9658, 0.2742, 174.50
14, 55, 42, 29, 0.7111, 19.9441, 4.8397, -19.3480, 0.3556, 184.40
14, 9, 131, 4, 0.6800, 0.9815, 0.9814, -0.0116, 0.6800, 150.91
14, 15, 113, 136, 0.6933, 14.9759, 3.8053, 14.4844, 0.6240, 200.89
14, 38, 53, 86, 0.8400, 12.0592, 11.7592, 2.6730, 0.8400, 197.91
14, 50, 92, 117, 0.8400, 0.6186, -0.5567, 0.2696, 0.8400, 138.33
14, 86, 23, 45, 0.6011, 3.3796, -3.3789, -0.0670, 0.3006, 209.20
15, 93, 93, 38, 0.8778, 1.3767, 1.2907, -0.4789, 0.7022, 190.44
15, 102, 7, 32, 0.7611, 1.6455, 1.4576, -0.7636, 0.3806, 232.03
15, 50, 88, 118, 1.0000, 1.9431, -1.8083, 0.7110, 1.0000, 137.81
15, 104, 99, 34, 0.6300, 26.7681, 1.9048, 26.7003, 0.1890, 150.33
15, 1, 7, 15, 0.6856, 12.7644, -8.3393, 9.6636, 0.2742, 222.25
15, 41, 28, 43, 0.7711, 16.4418, -5.5688, -15.4700, 0.3856, 182.80
15, 86, 17, 61, 0.7667, 7.8517, -4.3510, 6.5359, 0.4600, 207.50
15, 9, 132, 4, 0.6000, 0.9815, 0.9814, -0.0116, 0.6000, 150.91
15, 15, 117, 151, 0.6133, 14.9759, 3.8053, 14.4844, 0.5520, 200.89
15, 38, 64, 88, 0.7600, 12.0592, 11.7592, 2.6730, 0.7600, 197.91
15, 99, 65, 82, 0.5756, 17.1036, -6.9206, -15.6409, 0.2302, 128.25
15, 100, 96, 115, 0.5756, 7.0591, 6.7286, -2.1348, 0.2302, 136.75
