# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\imm_adaptive\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
6, 38, 23, 75, 0.7111, 1.0272, 1.0264, 0.0398, 0.3556, 195.60
6, 50, 127, 112, 0.8222, 3.1367, 0.6892, -3.0601, 0.5756, 102.90
6, 51, 86, 37, 0.7111, 37.9564, -21.7217, -31.1265, 0.3556, 114.60
6, 59, 88, 112, 0.6556, 6.0529, 3.3931, -5.0125, 0.2622, 114.50
6, 62, 8, 17, 0.7667, 6.3199, 1.1213, -6.2197, 0.4600, 222.67
6, 69, 102, 126, 0.8167, 2.9713, 2.7898, 1.0225, 0.4900, 212.17
6, 75, 73, 56, 0.6000, 24.0682, -9.5827, 22.0783, 0.1800, 203.00
6, 78, 33, 95, 0.6000, 24.9912, -24.9912, 0.0000, 0.1800, 167.33
6, 79, 116, 67, 0.6000, 47.1297, 13.4275, -45.1764, 0.1800, 128.67
6, 81, 27, 127, 0.6000, 1.9517, 1.9517, 0.0000, 0.1800, 183.33
6, 9, 145, 95, 0.5111, 21.0542, 15.6367, 14.0987, 0.2556, 161.60
6, 41, 66, 93, 0.5000, 1.3651, 0.9846, 0.9455, 0.1500, 165.00
6, 42, 79, 99, 0.5111, 6.2209, 5.6935, 2.5068, 0.2556, 166.80
6, 56, 183, 116, 0.5111, 29.1806, 29.1169, 1.9263, 0.2556, 177.80
6, 63, 150, 60, 0.6111, 23.4954, 23.1684, 3.9060, 0.3056, 174.00
7, 16, 123, 3, 0.8778, 1.0433, 1.0330, -0.1463, 0.7022, 148.75
7, 20, 31, 27, 0.7111, 0.7563, 0.1558, 0.7401, 0.3556, 212.20
7, 39, 5, 39, 0.6000, 40.3825, 2.7999, -40.2853, 0.1800, 188.00
7, 41, 66, 93, 0.7056, 0.6573, 0.4519, 0.4773, 0.2822, 165.00
7, 59, 98, 113, 0.7111, 9.9451, 9.9260, 0.6155, 0.3556, 122.00
7, 62, 9, 9, 0.8222, 7.9545, 1.3053, -7.8467, 0.5756, 222.43
7, 68, 128, 100, 0.8222, 32.7570, 29.4710, -14.2996, 0.5756, 142.86
7, 69, 104, 127, 0.8722, 2.4169, 2.2160, 0.9646, 0.6106, 218.29
7, 75, 62, 94, 0.6556, 37.7968, -10.9737, 36.1687, 0.2622, 192.00
7, 76, 84, 37, 0.6000, 32.6306, 25.2397, -20.6812, 0.1800, 195.00
7, 81, 28, 127, 0.7056, 1.2289, 1.2289, 0.0000, 0.2822, 187.25
7, 6, 36, 74, 0.6667, 28.6553, 16.3115, 23.5597, 0.4000, 221.67
7, 33, -35, 72, 0.5556, 48.6371, -48.6286, -0.9103, 0.2222, 165.25
7, 50, 128, 109, 0.7222, 3.1367, 0.6892, -3.0601, 0.5056, 102.90
7, 78, 8, 95, 0.5000, 24.9912, -24.9912, 0.0000, 0.1500, 167.33
7, 79, 129, 22, 0.5000, 47.1297, 13.4275, -45.1764, 0.1500, 128.67
8, 12, 81, 35, 0.9333, 7.3659, -5.5926, 4.7937, 0.8400, 173.78
8, 16, 125, 4, 0.9333, 2.0147, 1.8611, 0.7715, 0.8400, 149.00
8, 19, 67, 39, 0.6000, 55.7417, 55.6140, -3.7717, 0.1800, 214.33
8, 20, 30, 42, 0.7667, 13.8419, -0.6354, 13.8273, 0.4600, 213.00
8, 28, 95, 91, 0.6000, 52.4036, 45.2510, 26.4290, 0.1800, 171.67
8, 41, 67, 93, 0.7611, 0.8865, 0.8848, 0.0552, 0.3806, 164.80
8, 42, 87, 114, 0.7667, 7.2339, 4.4366, 5.7136, 0.4600, 157.50
8, 59, 98, 114, 0.7667, 1.3200, 1.0399, 0.8131, 0.4600, 126.92
